CATE,bedrooms,AREA,school,price
haidian,2,71.5,0,53847
haidian,2,105.12,1,53273
haidian,2,73.75,0,52204
haidian,1,55.5,0,51352
haidian,2,105.52,0,50038
haidian,3,138.79,0,49716
haidian,1,55.5,0,47748
haidian,2,69.69,0,47353
haidian,2,72.9,0,46640
haidian,2,123.22,0,43013
chaoyang,1,74.15,0,65408
chaoyang,2,108.67,0,64232
chaoyang,1,63.2,0,60127
chaoyang,1,79.92,0,58559
chaoyang,3,149.37,0,57977
chaoyang,3,149.73,0,56035
chaoyang,4,300,0,50000
chaoyang,2,108.76,0,62064
chaoyang,2,108.76,0,60685
chaoyang,2,105.7,0,59414
chaoyang,4,169.89,0,50033
chaoyang,4,220.1,0,49978
chaoyang,4,219.95,0,47739
fengtai,2,92.18,0,68345
fengtai,2,87.55,0,63964
fengtai,2,79.72,0,62720
fengtai,2,90.77,0,61695
chaoyang,2,89.5,0,36313
chaoyang,2,88.57,0,35001
chaoyang,2,89.24,0,33394
chaoyang,2,88,0,33182
chaoyang,1,75,0,98000
chaoyang,2,92,0,73696
chaoyang,4,188,0,68086
chaoyang,2,116,0,65432
chaoyang,2,106.97,0,63570
chaoyang,2,98,0,63266
chaoyang,1,72,0,62500
chaoyang,2,113.51,0,61669
chaoyang,2,114,0,61404
chaoyang,2,114.68,0,61040
chaoyang,3,161.46,0,57910
dongcheng,2,98.54,1,101482
dongcheng,3,108.79,1,101113
dongcheng,3,104.52,1,97589
dongcheng,3,104.52,1,95676
dongcheng,2,91.98,1,86976
dongcheng,2,88.63,1,82930
dongcheng,2,97.11,1,82381
dongcheng,1,59.25,1,81013
dongcheng,1,60.66,1,79130
dongcheng,1,57,1,75439
dongcheng,1,60.49,1,74393
dongcheng,1,67.99,1,72070
dongcheng,1,97,1,46392
dongcheng,1,129,1,44962
haidian,1,46,0,60870
haidian,1,49,0,57143
haidian,1,46,0,55000
haidian,3,147.4,0,54275
haidian,1,49,0,53062
haidian,2,91.18,0,52644
haidian,2,88,0,52273
haidian,2,95.66,0,52269
haidian,2,100,0,52000
haidian,2,88,0,51137
haidian,2,89,0,50562
haidian,1,72.82,0,50124
haidian,1,56,0,50000
haidian,3,94,0,49788
haidian,3,145.48,0,49492
haidian,2,85.3,0,49238
haidian,3,91.79,0,49025
haidian,2,91,0,48352
haidian,4,170.81,0,47422
haidian,3,143.5,0,47387
haidian,4,157.14,0,47092
haidian,3,135,0,46667
haidian,2,95.9,0,45360
haidian,1,55,0,45273
haidian,3,143.38,0,45125
haidian,2,95.67,0,44947
haidian,2,90.44,0,44782
haidian,4,158.2,0,44248
haidian,3,91.73,0,44152
haidian,3,96,0,43750
haidian,3,91.3,0,43264
haidian,3,91.77,0,43043
haidian,2,90.88,0,41814
haidian,2,145.58,0,30911
haidian,3,223.5,0,30873
haidian,4,510,0,39216
chaoyang,2,89.89,1,86773
chaoyang,2,92.93,1,85011
chaoyang,1,71.1,1,68918
fengtai,1,51.07,0,54827
fengtai,2,88.9,0,52869
fengtai,2,88.9,0,52869
fengtai,2,88.15,0,52184
fengtai,2,88,0,51137
fengtai,3,128.65,0,50525
fengtai,3,120.2,0,49917
fengtai,3,110.83,0,49626
fengtai,2,87.3,0,45820
dongcheng,5,150,1,133334
dongcheng,1,15.1,1,122517
dongcheng,1,14.8,1,121622
dongcheng,1,16.5,0,121213
xicheng,1,40.24,0,86979
xicheng,4,89.93,0,62271
xicheng,2,55,0,70000
xicheng,2,49.67,1,82545
xicheng,1,53,1,122642
xicheng,2,61,1,107378
xicheng,2,61,1,106558
xicheng,2,61,1,104919
haidian,4,283,0,40637
fengtai,3,67.3,0,41605
fengtai,2,58,0,40000
fengtai,2,52.1,0,40308
fengtai,3,79.4,0,38540
fengtai,2,64.7,0,37868
fengtai,2,51.8,0,33784
fengtai,2,54.03,0,38498
fengtai,2,53.72,0,38161
fengtai,2,53.75,0,38140
fengtai,2,47.19,0,46621
fengtai,2,66.04,0,43156
fengtai,2,63.4,0,42272
fengtai,2,49.9,0,41684
fengtai,2,53.5,0,37384
shijingshan,2,57,0,68422
shijingshan,2,59.26,0,67500
shijingshan,1,36,0,66667
shijingshan,3,69,0,65218
shijingshan,3,62.89,0,65194
shijingshan,3,62.9,0,65183
shijingshan,3,69.5,0,64749
shijingshan,2,49.9,0,63127
shijingshan,2,50,0,63000
shijingshan,3,65,0,62770
shijingshan,1,57.9,0,62177
shijingshan,2,47,0,61703
shijingshan,2,57,0,61404
shijingshan,3,65,0,61385
shijingshan,2,57.58,0,60785
shijingshan,2,47,0,59575
shijingshan,1,37,0,59460
shijingshan,1,38.84,0,59218
shijingshan,2,57.58,0,59049
shijingshan,1,38.8,0,59021
shijingshan,4,65,0,58462
shijingshan,1,33,0,57273
shijingshan,2,38.8,0,54124
shijingshan,1,38,0,52632
shijingshan,1,36,0,51389
shijingshan,2,38,0,51316
shijingshan,1,39,0,51283
shijingshan,1,38.3,0,51175
shijingshan,1,39,0,50257
haidian,4,116.4,0,70018
haidian,2,64.89,1,66266
haidian,2,60.6,0,59406
haidian,3,95.61,0,77921
haidian,1,55.14,0,70004
haidian,2,76.43,0,66728
dongcheng,2,54.16,1,86042
dongcheng,1,38.8,0,103093
dongcheng,3,71.51,0,90897
dongcheng,2,59.18,0,90065
dongcheng,2,59,0,89831
dongcheng,3,69.64,1,86876
dongcheng,1,41.63,0,102090
dongcheng,2,57.12,0,89286
xicheng,1,38.71,1,116250
xicheng,2,77.09,1,110261
xicheng,2,77.09,1,110261
xicheng,1,56.77,1,107452
xicheng,3,144,1,77987
xicheng,2,139.14,1,77980
xicheng,3,138.4,1,74784
dongcheng,3,64.09,0,88938
dongcheng,2,58.21,0,85896
dongcheng,2,56.27,0,85304
dongcheng,2,56.4,0,83334
dongcheng,2,60.66,0,82427
dongcheng,3,76,0,76316
dongcheng,1,61.73,0,54755
dongcheng,1,51.02,0,53901
dongcheng,1,63,0,50794
dongcheng,1,67,0,49254
dongcheng,1,77.54,0,47718
dongcheng,2,95.24,0,47250
dongcheng,1,62,0,46775
dongcheng,1,40.89,0,46467
dongcheng,2,93.1,0,46187
dongcheng,2,92.89,0,45215
dongcheng,2,92.93,0,45196
dongcheng,1,62,0,45162
dongcheng,2,95,0,44211
dongcheng,2,151,0,43709
dongcheng,1,74.33,0,43052
dongcheng,3,158,0,43038
dongcheng,3,166,0,40121
dongcheng,2,168.06,0,39629
chaoyang,3,142.73,0,62006
chaoyang,2,124.6,0,50562
chaoyang,4,187.21,0,50211
chaoyang,4,286,0,48952
chaoyang,3,134.53,0,47574
chaoyang,3,163.83,0,54203
chaoyang,2,99.98,0,52511
chaoyang,3,121.26,0,51543
chaoyang,3,171,0,50878
chaoyang,3,168.34,0,49900
chaoyang,3,167.11,0,49070
chaoyang,3,187,0,48129
chaoyang,4,272.5,0,46973
chaoyang,3,148.84,0,45015
chaoyang,3,292.73,0,37578
dongcheng,1,78,0,45513
haidian,2,57.8,0,51904
haidian,2,62.4,0,39904
haidian,2,50,0,69000
haidian,2,50,0,68000
haidian,2,60.7,0,67546
haidian,2,66.2,0,64955
chaoyang,4,160.97,0,49699
chaoyang,3,106.8,0,49626
chaoyang,2,99,0,47475
chaoyang,3,106.8,0,47285
chaoyang,3,124.91,0,44833
chaoyang,2,112.78,0,44778
chaoyang,3,140.2,0,44722
dongcheng,1,55.31,1,75936
dongcheng,3,132.15,1,75672
dongcheng,2,88,1,75000
dongcheng,3,150.87,1,72911
dongcheng,1,82.75,1,72508
dongcheng,1,49.18,1,71168
dongcheng,2,94.46,1,69871
dongcheng,1,64.93,1,69306
dongcheng,1,54.83,1,69306
dongcheng,2,68,1,67648
dongcheng,2,82,1,67074
dongcheng,3,150.87,1,66946
dongcheng,1,57,1,66667
dongcheng,1,82.75,1,66466
dongcheng,1,80.08,1,61189
chaoyang,3,179.27,0,69728
chaoyang,1,61.44,0,64291
chaoyang,1,61.57,0,62531
chaoyang,2,109.89,0,59151
chaoyang,5,343,0,49563
chaoyang,2,56.7,0,46738
chaoyang,2,56.45,0,41630
chaoyang,2,50.8,0,40355
chaoyang,2,57,0,40351
chaoyang,2,41.26,0,39991
chaoyang,2,46.3,0,39957
chaoyang,2,58,0,39483
chaoyang,2,57,0,39474
chaoyang,2,46.16,0,39429
chaoyang,2,40.35,0,38910
chaoyang,2,50.79,0,38394
chaoyang,2,49.57,0,38330
chaoyang,2,57,0,37720
chaoyang,2,58,0,37587
chaoyang,2,60,0,37500
chaoyang,2,46,0,36957
chaoyang,2,50,0,36600
chaoyang,3,66.11,0,35699
chaoyang,1,55,0,43637
chaoyang,2,55.42,0,42584
chaoyang,2,54,0,40741
chaoyang,2,55.85,0,40108
chaoyang,2,44.92,0,40072
chaoyang,2,44.92,0,39181
chaoyang,2,51,0,38628
chaoyang,2,51,0,38432
chaoyang,2,55.79,0,38179
chaoyang,3,50,0,36600
chaoyang,1,46.15,0,26003
chaoyang,1,48,0,24584
chaoyang,2,89.75,1,43566
chaoyang,1,70.98,1,42970
chaoyang,1,74.18,1,42465
chaoyang,2,90.69,1,42453
chaoyang,3,142,1,42254
chaoyang,2,95.42,1,41920
chaoyang,1,60.42,1,41709
chaoyang,1,65.96,1,41692
chaoyang,2,88.04,1,41459
chaoyang,2,100.13,1,41447
chaoyang,1,52,1,41347
chaoyang,1,80.8,1,40842
chaoyang,2,89.04,1,40769
chaoyang,1,69.65,1,40202
chaoyang,2,99.96,1,40017
chaoyang,1,64.33,1,39795
chaoyang,2,103.15,1,39651
chaoyang,2,93.6,1,39530
chaoyang,1,69.76,1,39421
chaoyang,1,65.01,1,38456
chaoyang,1,65,1,38154
chaoyang,2,103.15,1,37325
haidian,4,194.15,0,66959
haidian,3,179.23,0,61374
haidian,3,183.05,0,57908
haidian,3,174.25,0,54520
haidian,4,235.87,0,53420
xicheng,2,114,1,149123
xicheng,1,65,1,138000
xicheng,1,65,1,136924
xicheng,1,41.6,1,92549
xicheng,1,41,1,90244
xicheng,1,44.5,1,85394
xicheng,1,46.9,1,84862
xicheng,1,45.9,1,82789
xicheng,2,73.2,1,82651
xicheng,2,59.6,1,81880
xicheng,2,74.5,1,81880
xicheng,2,76.5,1,81046
xicheng,2,59.8,1,79432
xicheng,2,58.2,1,79038
xicheng,2,59.7,1,78727
xicheng,2,65.1,0,72965
xicheng,2,64.7,1,68779
xicheng,2,64,0,81250
xicheng,2,64.2,1,80997
xicheng,4,179.2,1,69755
xicheng,3,153.4,0,55411
xicheng,1,43.4,0,89862
xicheng,1,44.6,0,89687
xicheng,1,50.6,0,88933
xicheng,1,44.3,0,86908
xicheng,1,47.2,0,84534
xicheng,2,64,0,81250
xicheng,2,63.6,0,80975
xicheng,2,91.8,0,75709
xicheng,1,41,0,70732
xicheng,2,64.59,0,67503
xicheng,1,28.97,0,67312
xicheng,2,72.36,0,66335
xicheng,2,65.76,0,66150
xicheng,1,42.11,0,66018
xicheng,2,73.65,1,65174
xicheng,2,103.6,0,65155
xicheng,3,118.59,0,64930
xicheng,3,139.46,0,64535
xicheng,3,140.2,0,64195
xicheng,2,102.84,0,63205
xicheng,1,42.11,0,62931
xicheng,2,105,0,62858
xicheng,3,140.2,0,62768
xicheng,3,120.13,0,62266
xicheng,2,82,0,62196
xicheng,1,50.77,1,59091
xicheng,1,51,0,58824
xicheng,3,132.29,0,57450
xicheng,1,58.43,0,55623
chaoyang,2,61.16,0,26161
chaoyang,3,83,0,23494
xicheng,3,89.7,1,105909
xicheng,2,55.3,1,99458
xicheng,3,70.6,1,89944
haidian,2,74.2,1,79515
haidian,2,61.03,0,65542
chaoyang,2,85.18,0,58465
chaoyang,2,85.18,0,56939
chaoyang,2,67,0,53732
chaoyang,2,69.03,0,55773
haidian,2,63.1,1,88749
haidian,3,91.82,1,72425
haidian,3,92,1,70653
haidian,4,112,1,67858
haidian,1,48.61,0,72002
haidian,2,57.35,1,73235
haidian,2,83.77,0,79981
haidian,3,98.74,0,75958
haidian,3,112.85,1,62030
haidian,2,98.43,1,66545
haidian,2,95.37,1,65010
haidian,3,95.37,1,62913
haidian,2,95.26,1,68130
haidian,1,53,1,66038
haidian,1,74.85,1,53441
haidian,4,171.34,1,46691
haidian,3,52.43,1,83731
haidian,2,50.7,1,73965
haidian,3,80.1,1,72410
haidian,3,69.25,1,72203
haidian,2,59.6,1,70470
haidian,2,74,1,70271
haidian,2,70.9,1,69394
haidian,2,100.8,1,69247
haidian,2,100.8,1,68453
haidian,1,53.6,1,64926
haidian,3,70,1,62858
haidian,3,123.7,1,60631
haidian,2,92.51,0,74371
chaoyang,2,94.47,0,68805
chaoyang,1,67.25,0,68402
chaoyang,1,68,0,68383
chaoyang,1,70.86,0,67034
chaoyang,1,76.32,0,65514
chaoyang,1,76.22,0,60352
chaoyang,3,166.83,0,74927
chaoyang,2,94.25,0,68436
chaoyang,2,85.35,0,67370
chaoyang,2,79.38,0,63745
chaoyang,1,76.22,0,62976
chaoyang,1,76.15,0,60408
xicheng,1,48,0,72917
haidian,2,61,1,78689
haidian,2,65,1,77693
haidian,2,65,1,76924
haidian,2,61,1,74591
haidian,2,65,1,73077
haidian,2,54.8,1,52008
xicheng,1,36.7,0,59946
xicheng,2,82.6,0,72640
xicheng,3,128.36,0,65441
dongcheng,4,84.27,1,85440
dongcheng,2,30.1,0,116280
haidian,2,59.4,0,52189
haidian,3,82.1,0,46286
dongcheng,1,33.97,1,101561
dongcheng,3,55.37,0,80369
dongcheng,3,75.71,1,87175
dongcheng,3,75.71,0,85854
dongcheng,2,62.3,1,81060
dongcheng,2,62.3,0,81060
xicheng,2,73.58,0,74749
xicheng,2,79.31,0,74392
xicheng,3,114,0,70000
xicheng,3,113.79,0,65911
xicheng,1,40.5,1,91359
xicheng,2,59.1,0,84603
xicheng,3,124.5,0,81928
xicheng,3,85,0,81765
xicheng,3,71.3,1,86957
haidian,2,52,0,84616
haidian,3,99.56,0,75332
haidian,2,60.4,0,74504
haidian,3,102.61,0,73093
haidian,2,79.2,0,70203
haidian,2,80.66,0,68932
haidian,1,48,0,68750
haidian,2,80.66,0,68188
haidian,1,62.73,0,63766
haidian,1,66.14,0,60478
chaoyang,3,77,0,38832
chaoyang,2,74.78,0,44799
chaoyang,3,135.32,0,45079
chaoyang,2,107.02,0,40647
chaoyang,2,108.73,0,40468
chaoyang,2,108.72,0,40195
chaoyang,2,126.25,0,36436
chaoyang,3,127.04,0,50378
chaoyang,3,126.71,0,48142
chaoyang,2,102.84,0,48134
chaoyang,2,89.05,0,47726
chaoyang,3,127.35,0,47115
chaoyang,3,129.83,0,46215
chaoyang,3,137.71,0,45676
chaoyang,1,67.92,0,45642
chaoyang,2,88.99,0,45511
chaoyang,1,66,0,45455
chaoyang,1,67.92,0,44906
chaoyang,2,98.36,0,44734
chaoyang,2,99.13,0,43882
chaoyang,2,75,0,43334
chaoyang,3,112.4,0,42705
chaoyang,2,108.07,0,41640
chaoyang,2,105.15,0,41370
chaoyang,2,109.78,0,40992
chaoyang,2,111.83,0,40240
chaoyang,3,116,0,39656
chaoyang,3,152.97,0,39224
chaoyang,2,116.54,0,38614
chaoyang,3,127.23,0,45587
chaoyang,2,98.89,0,45506
chaoyang,2,90.21,0,45450
chaoyang,2,94.69,0,45412
chaoyang,3,153.78,0,44545
chaoyang,2,94.76,1,44323
chaoyang,3,120.94,0,43410
chaoyang,3,127,0,43308
chaoyang,1,79.21,0,43177
chaoyang,1,79.15,0,42957
chaoyang,3,158.59,0,42563
chaoyang,2,90.14,0,42157
chaoyang,3,158.59,0,39726
chaoyang,3,161.28,0,39063
chaoyang,1,64.06,0,55417
chaoyang,1,76,0,52632
chaoyang,3,127.33,0,52463
chaoyang,3,131.56,0,52448
chaoyang,3,130.25,0,52054
chaoyang,3,135,0,51704
chaoyang,1,65.84,0,51641
chaoyang,2,94,0,51064
chaoyang,2,95.37,0,50855
chaoyang,2,100.39,0,50802
chaoyang,3,129.19,0,50314
chaoyang,2,95.37,0,49807
chaoyang,3,133.01,0,49621
chaoyang,2,83.66,0,49606
chaoyang,2,97,0,48970
chaoyang,2,96.52,0,48695
chaoyang,3,128.62,0,48205
chaoyang,2,83.42,0,47831
chaoyang,3,121,0,46281
chaoyang,2,104.76,0,45438
chaoyang,2,105,0,45239
chaoyang,2,105.36,0,45084
chaoyang,2,111,0,44595
chaoyang,2,98.58,0,44127
chaoyang,2,102.49,0,44102
chaoyang,2,104.77,0,43906
chaoyang,3,152,0,38158
chaoyang,3,148.27,0,37095
chaoyang,2,81.31,0,46735
chaoyang,3,94.8,0,46203
chaoyang,2,79.57,0,44615
chaoyang,3,127,0,43308
chaoyang,2,75.63,0,42708
chaoyang,2,72.66,0,42665
chaoyang,3,96.01,0,41663
chaoyang,2,72.66,0,41564
chaoyang,3,137.64,0,36545
chaoyang,3,110.19,0,35848
chaoyang,3,139.6,0,42980
chaoyang,1,67,0,42538
chaoyang,2,94.38,0,42382
chaoyang,3,139,0,42087
chaoyang,1,66.55,0,42074
chaoyang,2,103.7,0,40984
chaoyang,2,94.38,0,39204
chaoyang,3,95.22,0,50410
chaoyang,2,81.7,0,45288
chaoyang,2,81.37,0,44857
chaoyang,2,83,0,43374
chaoyang,2,77.09,0,41251
chaoyang,3,94.06,0,40932
chaoyang,2,79,0,40507
chaoyang,2,79.28,0,40111
chaoyang,2,78.81,0,39716
shijingshan,2,63,0,38096
shijingshan,2,60.74,0,36056
shijingshan,1,42,0,35715
shijingshan,2,66,0,35607
shijingshan,2,63,0,35397
shijingshan,2,63,0,34921
shijingshan,2,65,0,33847
shijingshan,2,61,0,33607
shijingshan,2,66.12,0,33273
shijingshan,1,40.77,0,33113
shijingshan,1,41.77,0,32320
shijingshan,2,66,0,31213
shijingshan,1,41.77,0,31123
shijingshan,2,62.66,0,31121
shijingshan,1,41.77,0,30645
shijingshan,2,63,0,30635
shijingshan,1,41.47,0,30384
shijingshan,1,42,0,29762
shijingshan,2,71.19,0,29218
shijingshan,2,68.3,0,21962
shijingshan,2,62.64,0,16763
shijingshan,2,65,0,16154
shijingshan,2,68.3,0,16106
dongcheng,1,55.06,0,88086
dongcheng,1,55.86,0,87720
dongcheng,2,69.17,0,83852
dongcheng,3,86.31,0,77628
dongcheng,1,51.17,0,75240
dongcheng,1,25,1,48000
dongcheng,1,34,1,44118
dongcheng,1,34,1,42648
dongcheng,1,26.33,1,41778
dongcheng,2,48.4,1,99174
dongcheng,1,46.93,1,83103
dongcheng,2,84,1,81905
dongcheng,1,47,1,80852
dongcheng,3,88.18,1,79157
dongcheng,2,63.09,1,77667
dongcheng,2,83.86,1,77511
dongcheng,1,54,1,75926
dongcheng,2,70.3,1,75392
dongcheng,2,71.27,1,75067
dongcheng,1,50.86,1,74715
dongcheng,3,98,1,74490
dongcheng,2,70,1,74286
dongcheng,1,50.86,1,73732
dongcheng,2,66.32,1,73131
dongcheng,2,63.09,1,72912
dongcheng,1,50.86,1,72749
dongcheng,1,57.64,1,71999
dongcheng,1,50.86,1,70783
dongcheng,2,78,1,70513
dongcheng,3,134,1,97015
dongcheng,3,158,1,92406
dongcheng,2,113,1,90000
dongcheng,3,152,1,89474
dongcheng,3,180,1,88889
dongcheng,1,72,1,83334
dongcheng,2,115.93,1,81947
dongcheng,8,360,1,63889
dongcheng,4,225,0,182223
dongcheng,1,37.6,0,132979
dongcheng,1,17.9,1,121788
haidian,3,131.46,0,64659
haidian,3,131.38,0,62415
haidian,3,132.33,0,60455
haidian,1,67.32,1,121807
haidian,4,269.01,1,111521
haidian,3,143.8,1,111266
haidian,3,129.17,1,106062
haidian,3,113.92,1,105338
haidian,3,156.73,1,105277
haidian,3,145,1,102759
haidian,3,156.57,1,102191
haidian,3,148.73,1,100854
xicheng,2,54.7,1,109324
xicheng,2,62,1,100000
xicheng,2,50.6,1,108696
haidian,1,32.3,1,86688
haidian,2,55.7,1,70018
haidian,2,54.5,1,68808
dongcheng,4,500,0,53000
dongcheng,2,87,0,52874
fengtai,2,112.19,0,44033
fengtai,2,113.79,0,39986
fengtai,1,67,0,38806
haidian,2,87.62,0,75326
haidian,3,141.86,0,53574
haidian,3,136.97,0,51837
haidian,3,142.63,0,51182
haidian,3,137.74,0,50821
haidian,3,136.87,0,48221
haidian,4,232.03,0,47408
haidian,3,151.82,0,63233
haidian,3,156.52,0,61973
haidian,2,122.48,0,59194
haidian,2,124.94,0,57948
haidian,2,124,0,52420
haidian,1,61.02,0,62275
haidian,1,48.64,0,61473
haidian,1,51.94,0,59685
haidian,1,52,0,58654
haidian,1,48.64,0,58594
haidian,1,48.16,0,58140
haidian,1,80,0,50000
haidian,1,80,0,48750
haidian,2,59.5,1,81513
haidian,2,59.5,1,75631
fengtai,2,93.98,0,48947
fengtai,3,106.87,0,46786
fengtai,2,94.22,0,46700
fengtai,2,90.34,0,46492
fengtai,2,90.34,0,46492
fengtai,3,121,0,53720
fengtai,3,129,0,49613
fengtai,4,144,0,47223
fengtai,2,89.48,0,46938
fengtai,2,92.38,0,45465
fengtai,4,144,0,43750
fengtai,2,85.79,0,43129
fengtai,1,54,0,39815
fengtai,2,87.57,0,48191
fengtai,2,87.57,0,47848
fengtai,2,88,0,47728
fengtai,2,88.58,0,47415
fengtai,2,91.84,0,47365
fengtai,2,92.82,0,46865
fengtai,3,106,0,46699
fengtai,2,90.16,0,46584
fengtai,2,78.75,0,46477
fengtai,2,64.67,0,45307
fengtai,2,97.12,0,45305
fengtai,2,78.75,0,45080
fengtai,2,95.39,0,44030
fengtai,2,98,0,43674
fengtai,1,44.45,0,41620
fengtai,1,72.13,0,40206
fengtai,1,52.17,0,39295
fengtai,1,56,0,34286
fengtai,1,51.16,0,34207
fengtai,2,90.38,0,47024
fengtai,3,123.25,0,45842
fengtai,3,123.25,0,45437
fengtai,2,90.38,0,43152
fengtai,2,83,0,43133
fengtai,3,120.86,0,42198
fengtai,1,48,0,38542
fengtai,2,85.88,0,38426
fengtai,2,94.74,0,53832
fengtai,2,101.07,0,42545
fengtai,1,69.74,0,41584
fengtai,1,35.79,0,55882
fengtai,2,56.02,0,49983
fengtai,2,56.63,0,49974
fengtai,2,56.08,0,49929
fengtai,3,66.26,0,49050
fengtai,3,75.28,0,47822
xicheng,2,50.59,0,64835
xicheng,2,62.6,0,119809
dongcheng,2,72.85,1,100206
dongcheng,1,51.9,1,89596
dongcheng,1,52.02,1,89389
dongcheng,3,88.5,1,80791
dongcheng,3,88.65,1,79978
dongcheng,2,49.68,1,120773
dongcheng,1,51.55,1,112125
dongcheng,1,52.25,1,111005
dongcheng,2,67.65,1,109387
dongcheng,2,71,1,108451
dongcheng,3,124.26,1,76051
dongcheng,4,125.54,1,75275
dongcheng,1,42.44,1,117814
dongcheng,2,61.38,1,102640
dongcheng,3,80.87,1,93978
dongcheng,2,53,1,86793
dongcheng,1,41.24,1,123667
dongcheng,2,65.69,1,103517
dongcheng,2,70.6,1,96034
dongcheng,2,50.07,0,88876
dongcheng,7,200,0,125000
fengtai,2,53,0,45284
fengtai,2,76.59,0,39170
fengtai,2,76,0,50658
fengtai,2,78.54,0,46601
fengtai,2,75.28,0,46494
fengtai,3,104,0,46154
fengtai,3,96,0,43750
fengtai,1,65.84,0,43135
fengtai,4,136.75,0,42999
fengtai,3,95.42,0,42968
fengtai,3,94.29,0,42953
fengtai,4,141.5,0,36043
fengtai,3,129.49,0,34984
fengtai,3,141.53,0,33916
fengtai,3,106.83,0,43060
fengtai,3,108.25,0,43049
fengtai,3,93.85,0,43048
fengtai,3,93.93,0,43011
fengtai,1,70.82,0,42361
fengtai,2,79.6,0,42086
fengtai,2,87.07,0,42036
fengtai,2,77.37,0,42006
fengtai,3,93.83,0,41032
dongcheng,1,44.34,1,89761
dongcheng,9,319.84,1,81291
xicheng,1,34,0,23530
xicheng,1,34.22,0,21918
dongcheng,2,76.28,0,65548
dongcheng,1,49.33,0,64870
dongcheng,1,47.33,0,64442
dongcheng,1,49.33,0,63856
dongcheng,2,60.5,0,63141
dongcheng,1,46.62,0,62206
dongcheng,3,76.97,0,61063
dongcheng,1,49.33,0,60815
haidian,2,59.2,1,72636
haidian,1,57.7,0,65858
haidian,2,72.5,0,60000
haidian,2,56.6,0,72439
xicheng,2,88,0,77273
xicheng,2,96.18,0,72573
xicheng,2,90.97,0,71453
xicheng,2,81.36,0,71289
xicheng,2,88.78,0,69836
xicheng,1,62.71,0,69367
xicheng,2,97,0,68866
xicheng,1,66.64,1,67978
xicheng,1,52.21,0,66080
xicheng,1,45.72,0,65617
xicheng,2,86.09,0,65049
xicheng,1,54.34,0,62570
xicheng,1,64.28,0,62228
xicheng,1,64.28,0,61450
xicheng,2,89,0,58427
xicheng,2,86,0,58140
xicheng,1,65.82,0,57582
haidian,2,80.4,1,76617
haidian,3,107.2,1,69963
haidian,3,132,1,65910
haidian,7,236,1,52967
haidian,2,65,0,70770
haidian,2,84,1,85715
haidian,2,84,1,85120
haidian,2,50,1,90000
haidian,2,50.67,1,88810
haidian,3,64.72,1,81892
haidian,2,54.4,1,79964
haidian,2,58.4,1,78768
haidian,3,72.8,1,78297
haidian,2,54.7,1,77697
haidian,1,43.3,0,76906
haidian,2,65.52,1,76008
haidian,3,80,1,72875
haidian,3,93.59,1,72658
haidian,2,60.4,1,69537
chaoyang,2,77.47,1,32271
dongcheng,3,65.78,0,95774
dongcheng,3,89.48,0,79348
dongcheng,2,54.04,0,86048
chaoyang,3,141.71,0,62099
chaoyang,2,113.74,0,61369
chaoyang,2,109.97,0,60926
chaoyang,2,111.14,0,59385
chaoyang,2,111.14,0,58935
chaoyang,5,254.14,0,54301
chaoyang,2,58.33,0,59661
chaoyang,3,107.09,0,49492
chaoyang,2,83.04,0,47568
chaoyang,2,84.51,0,47332
chaoyang,3,107,0,46729
chaoyang,1,71,0,44367
dongcheng,2,67,1,108209
dongcheng,2,81,1,93334
dongcheng,2,78.5,1,90446
dongcheng,3,84.7,1,112161
dongcheng,2,69.59,1,104901
dongcheng,1,55.1,1,100726
dongcheng,1,61,1,100000
dongcheng,1,55.1,1,98004
dongcheng,1,54.61,1,97052
dongcheng,1,55.1,1,95282
dongcheng,2,81.92,1,91553
dongcheng,3,84.7,1,89729
dongcheng,1,63.91,1,89032
dongcheng,3,85.17,1,88764
dongcheng,2,69.86,1,88749
dongcheng,3,85.03,1,86911
dongcheng,2,80.32,0,86903
dongcheng,2,69.36,1,86506
dongcheng,1,57.64,1,85878
dongcheng,1,57.64,1,85878
dongcheng,2,69.14,1,83888
dongcheng,2,74.55,0,83166
dongcheng,2,82.45,1,82475
dongcheng,2,69.86,1,81592
dongcheng,2,74.55,0,79142
dongcheng,4,124.25,1,78874
dongcheng,2,79.67,0,70918
dongcheng,1,44.85,0,80268
dongcheng,3,91.36,0,61296
dongcheng,2,79.25,0,85805
dongcheng,4,157.98,0,79124
dongcheng,5,210.5,0,76010
dongcheng,3,160,0,84375
dongcheng,3,178.89,0,81056
dongcheng,3,178.89,0,78261
dongcheng,2,120.38,0,76841
dongcheng,2,124.96,0,76025
dongcheng,3,171.29,0,75895
dongcheng,4,253.74,0,70939
chaoyang,3,121.55,0,33896
chaoyang,3,114.6,0,33159
chaoyang,1,71,0,32677
chaoyang,3,141,0,31915
chaoyang,3,142,0,30634
chaoyang,2,105.01,0,52376
chaoyang,2,109,0,48624
chaoyang,2,110.39,0,47559
chaoyang,3,139.42,0,46622
chaoyang,3,115.7,0,45636
chaoyang,2,116,0,42242
chaoyang,3,140.29,0,39561
chaoyang,2,90.33,0,32105
chaoyang,2,105,0,36667
chaoyang,2,104.61,0,36326
chaoyang,2,105,0,36191
chaoyang,2,102.87,0,34996
chaoyang,2,87.25,0,38969
chaoyang,2,76.18,0,38068
chaoyang,2,86,0,37210
chaoyang,2,88,0,36364
chaoyang,2,88,0,35228
